Name,2013_close,2014_close,2015_close,2016_close,2017_close,2018_close
ESS,154.72061946902656,181.49384920634918,224.51380952380953,221.61424603174603,248.6372908366534,229.83846153846156
ETFC,14.02332743362832,21.821269841269842,27.85831349206349,26.84327380952381,39.44816733067729,52.84576923076923
ETN,66.28115044247788,71.1217857142857,62.85563492063493,61.794404761904765,75.12438247011953,83.48653846153846
ETR,65.80212389380532,74.2370238095238,72.94801587301588,75.19654761904762,77.98306772908367,78.02153846153846
EW,35.993871681415925,45.88456349206349,71.39051587301587,99.09865079365079,107.0373705179283,122.73884615384615
EXC,31.11721238938053,33.55730158730159,32.02281746031746,33.66722222222222,37.30880478087649,38.21307692307692
EXPD,40.60527433628318,42.41560317460318,47.22952380952381,49.34027777777778,57.11163346613546,65.32846153846154
EXPE,58.21167256637168,78.5845,108.77878968253968,112.62295634920635,135.1418326693227,128.22384615384615
EXR,42.55606194690265,52.071507936507935,72.28813492063492,83.81281746031746,78.58633466135458,83.35038461538463
F,15.547522123893806,15.894404761904761,15.002738095238096,12.63111111111111,11.792709163346613,12.014999999999999
FAST,48.63018141592921,46.677301587301585,41.048988095238094,43.90515873015873,46.90376494023904,54.745961538461536
FB,36.10628982300885,68.76217817460316,88.77253968253969,117.03507936507937,156.5761752988048,185.16692307692307
FBHS,39.56044247787611,42.202420634920635,48.168571428571425,56.022579365079366,63.005796812749004,70.05307692307692
FCX,32.33548672566371,32.85123015873016,15.415119047619049,10.63234126984127,13.90812749003984,19.370384615384616
FDX,111.30154867256638,149.36095238095237,165.33019841269842,162.31289682539682,207.57653386454183,265.25461538461536
FE,38.65115044247788,33.773293650793654,34.0881746031746,33.37488095238095,31.13406374501992,31.006153846153843
FFIV,84.2525221238938,114.00884960317461,117.77097222222223,115.20519841269841,129.59772908366534,139.33038461538462
FIS,44.59893805309735,55.61246031746032,65.55166666666666,71.29424603174604,87.2630876494024,98.35346153846154
FISV,47.65596238938053,62.11017857142857,84.38545634920634,101.42039682539682,121.69525896414342,137.03076923076924
FITB,18.24379203539823,20.821718253968257,19.817718253968252,19.434920634920637,26.769203187250994,32.18538461538462
FL,35.016946902654865,49.4609126984127,64.28281746031746,64.0527380952381,54.023625498007966,48.58576923076923
FLIR,28.192473451327434,33.337043650793646,30.12373015873016,31.82095238095238,39.03211155378486,50.232692307692304
FLR,66.76424778761061,72.66496031746031,52.066587301587305,50.677261904761906,47.615338645418326,57.79846153846154
FLS,59.479351327433626,72.51047619047618,50.8209126984127,45.51115079365079,45.13609561752988,43.863846153846154
FMC,65.58619469026549,67.94222222222221,50.23571428571429,45.7538492063492,77.40482071713147,92.32153846153847
FOX,32.19558823529412,33.24633333333333,31.412777777777777,27.243630952380954,28.685617529880478,36.47730769230769
FOXA,32.34005882352941,34.18684523809524,31.762619047619047,27.098968253968252,29.169940239043825,36.92884615384615
FRT,105.8750442477876,120.1247619047619,139.32015873015874,152.3086111111111,131.17370517928288,122.58846153846154
FTI,53.7004424778761,54.55992063492064,36.69138888888889,28.5090873015873,29.544661354581674,33.06192307692308
GD,80.67424778761062,118.90281746031745,140.95615079365078,146.2379761904762,196.4187250996016,212.3407692307692
GE,24.264601769911504,25.99404761904762,26.79853174603175,30.34785714285714,25.971454183266932,17.024576923076925
GGP,20.54221238938053,23.630912698412697,27.70206349206349,27.791825396825395,22.903346613545814,23.123076923076926
GILD,58.01051769911505,89.57869047619049,106.5297619047619,83.58089285714286,72.32519920318725,80.28999999999999
GIS,49.174292035398224,51.761825396825394,56.07662698412698,63.394126984126984,56.76171314741036,58.49884615384615
GLW,14.889867256637169,20.32,20.27940476190476,21.182420634920636,29.119322709163345,33.19653846153846
GM,34.01517699115044,34.563849206349204,34.32154761904762,31.325952380952383,37.61418326693227,43.090769230769226
GOOGL,450.8193960176991,568.1222027777777,619.9882341269841,763.2142063492064,939.7733864541832,1131.9346153846154
GPC,78.84473451327433,88.82452380952381,90.42087301587303,95.68424603174603,91.10310756972112,102.0653846153846
GPN,25.715221238938053,36.17841269841269,54.840694444444445,70.18420634920635,89.82019920318724,107.02730769230769
GPS,39.594115044247786,40.63988095238095,35.47666666666667,24.33111111111111,25.5196015936255,33.40461538461538
GRMN,39.83279203539823,54.22909722222222,43.22142857142857,44.52789682539683,53.02103585657371,62.21346153846154
GS,158.2986725663717,173.42595238095237,192.96599206349205,169.11626984126985,233.58988047808765,259.3730769230769
GT,17.54958185840708,25.49870992063492,29.708432539682537,29.7003373015873,33.15980079681275,34.09153846153846
GWW,251.39362831858406,249.22968253968253,227.5583333333333,221.41535714285715,202.4263346613546,248.49807692307692
HAL,45.909690265486724,58.727539682539685,41.17789682539682,41.89706349206349,46.402509960159364,52.935769230769225
HAS,46.816464601769916,54.059182539682546,70.22261904761905,80.7661507936508,97.74264940239043,93.36038461538462
HBAN,8.135721238938054,9.669657936507937,11.02625,10.061170634920634,13.449521912350598,15.654615384615385
HBI,13.94795353982301,22.932827380952382,30.99999007936508,26.50722222222222,22.03756972111554,21.97846153846154
HCA,40.74331858407079,59.85912698412698,77.61611111111111,75.12031746031747,82.18151394422311,92.51423076923076
HCN,64.71495575221239,64.08623015873016,70.51706349206349,69.65103174603175,70.10934262948207,60.064230769230775
HCP,44.68849557522124,41.14964285714285,39.63369047619048,34.27738095238095,29.742669322709162,24.150384615384613
HD,75.52477876106194,85.43011904761904,116.38246031746033,129.82039682539684,155.34541832669322,196.8846153846154
HES,74.03,87.01015873015874,63.950674603174605,52.67789682539682,46.75729083665339,51.375
HIG,30.501814159292035,36.46246031746032,43.73388888888889,43.6052380952381,52.04709163346613,56.4076923076923
HII,62.61327433628319,100.16039682539682,122.95865079365079,154.6652380952381,210.8378486055777,237.76576923076922
HOG,58.807256637168145,66.27849206349207,56.35107142857142,49.646031746031746,52.89326693227092,51.76461538461539
HOLX,21.51326548672566,24.032424603174604,36.13234126984127,36.469880952380954,41.291932270916334,43.051538461538456
HON,80.59880530973452,93.89448412698412,102.24436507936508,111.97115079365079,134.7280079681275,157.2280769230769
HP,67.8083628318584,96.67369047619047,62.738412698412695,62.18515873015873,58.7889641434263,69.97692307692309
HRB,28.313053097345133,31.13063492063492,33.573055555555555,24.909285714285716,25.917171314741037,26.361923076923077
HRL,20.758716814159293,24.51309523809524,30.343392857142856,38.0425,34.1046812749004,34.75884615384616
HRS,54.11774336283186,71.47710317460317,77.80011904761905,86.71976190476191,119.20258964143426,147.35230769230768
HSIC,50.393119469026544,59.804861111111116,71.7653869047619,81.89206349206349,83.15863545816734,74.965
HST,17.804628318584072,21.507460317460318,19.42154761904762,16.212698412698412,18.60280876494024,20.446923076923078
HSY,91.20097345132743,97.54369047619046,94.74944444444445,96.9109126984127,108.53115537848605,108.91076923076922
HUM,86.71792035398231,121.80619047619048,176.33373015873016,178.85916666666668,231.4471314741036,272.54692307692306
IBM,193.6737168141593,182.29357142857145,155.35194444444446,150.515,157.65743027888445,162.46307692307693
ICE,36.157693693693695,40.584207171314745,47.03569047619048,52.31286507936508,63.62498007968127,73.83153846153846
IDXX,47.80762389380531,64.18172817460318,72.4499107142857,94.53563492063492,154.00091633466135,177.1226923076923
IFF,80.17699115044248,97.13464285714286,113.64079365079365,124.2447619047619,136.5246613545817,151.92346153846154
ILMN,75.31464601769912,164.5655634920635,191.9739880952381,151.53579365079364,185.78569721115537,235.42153846153846
INCY,30.186716814159293,57.11430595238095,102.68771825396826,83.54426587301587,121.37764940239045,93.59923076923077
INTC,23.252995575221238,30.3276,32.17873015873016,33.3290873015873,37.794960159362546,45.52538461538462
INTU,65.41645575221239,81.45582142857143,97.19888888888889,106.33123015873016,135.0535059760956,164.62423076923076
IP,46.23491150442478,48.73845238095238,48.03365079365079,43.59293650793651,54.622629482071716,62.11576923076923
IPG,15.253455752212389,18.48265873015873,21.10436507936508,22.819126984126985,22.523306772908366,21.196923076923078
IQV,43.95231707317073,53.49892857142857,68.76460317460318,70.73674603174604,89.27665338645417,100.92538461538462
IR,59.3941592920354,60.17190476190476,62.568849206349206,64.50785714285715,85.93239043824701,91.58461538461538
IRM,30.81769911504425,32.16063492063492,33.12746031746032,34.30285714285714,36.8644422310757,35.57115384615385
ISRG,146.59852876106194,147.5492984126984,169.00614285714286,212.09984404761906,307.1828541832669,416.6046153846154
IT,58.30464601769911,73.28099206349206,86.01527777777777,92.57869047619049,116.09051792828686,132.7176923076923
ITW,71.3112389380531,86.17055555555555,92.40059523809524,108.67988095238094,142.68061752988046,170.05461538461537
IVZ,31.877522123893804,37.43547619047619,36.818015873015874,29.672341269841272,33.55410358565737,36.73384615384616
JBHT,73.24799115044247,76.27279166666666,81.19593253968254,82.274126984127,97.4388047808765,120.35923076923078
JCI,35.97250884955752,44.97338531746032,40.49582976190476,41.92352698412699,40.91223107569721,39.363846153846154
JEC,56.483716814159294,54.55583333333333,42.10420634920635,48.89087301587302,56.74123505976095,68.52269230769231
JNJ,87.22809734513274,100.81531746031746,99.75940476190476,113.60738095238096,129.75083665338644,141.85115384615386
JNPR,19.70278761061947,23.88488095238095,26.377539682539684,24.36119047619048,27.9949203187251,27.818076923076923
JPM,52.48907079646018,58.172738095238095,63.82948412698413,65.62289682539684,92.00956175298805,112.47576923076923
JWN,58.35398230088496,66.92682539682541,72.69797619047618,49.272222222222226,44.909402390438245,49.690384615384616
K,62.75305309734514,63.85801587301587,66.21650793650794,76.41813492063491,69.1142828685259,67.02
KEY,11.338672566371681,13.551269841269841,13.946230158730158,12.714365079365079,18.33752988047809,21.13692307692308
KIM,21.663185840707964,22.868968253968255,25.31531746031746,28.170039682539684,20.478844621513943,16.41
KLAC,58.06192920353982,70.1657380952381,59.40565476190476,71.86420634920634,97.23231075697211,109.65653846153847
KMB,99.43495575221239,110.02972222222223,112.45,126.59130952380951,123.72964143426294,116.89230769230768
KMI,37.135265486725665,36.20579365079365,34.9215873015873,19.151706349206346,19.78143426294821,18.685384615384613
KMX,46.62969026548672,49.74646825396825,64.01115079365078,52.88690476190476,65.84852589641434,69.81769230769231
KO,39.92318584070796,40.84710317460317,41.24146825396826,43.54503968253968,44.347529880478085,46.57846153846154
KORS,67.4708407079646,84.14448412698412,51.9090873015873,48.959920634920636,42.78752988047809,65.3623076923077
KR,18.3887610619469,24.414563492063493,36.98656746031746,35.08099206349206,26.51065737051793,29.006923076923076
KSS,51.36920353982301,55.58519841269841,59.86273809523809,44.46190476190476,41.54750996015936,62.80769230769231
KSU,111.34101769911504,110.12170634920635,97.7563492063492,88.08571428571427,97.82163346613545,110.025
L,45.80991150442478,43.319831349206346,38.935317460317464,40.378928571428574,47.650438247011955,51.41730769230769
LB,54.375442477876106,62.893968253968254,89.86095238095238,75.96694444444445,49.459462151394426,50.63423076923077
LEG,31.073141592920354,34.546507936507936,45.60031746031746,47.93980158730159,49.14661354581673,47.33846153846154
LEN,36.33861725663717,39.83173253968254,48.501667063492064,43.6774757936508,51.867484462151396,66.64269230769231
LH,96.66438053097346,100.50527777777778,120.34460317460318,125.98988095238096,147.4311155378486,171.0246153846154
LKQ,27.44967256637168,27.601746031746032,28.328492063492064,31.96152777777778,33.60328685258964,42.146153846153844
LLL,89.94030973451326,116.00123015873017,119.32948412698413,137.9125,174.6974501992032,207.7403846153846
LLY,52.65814159292035,61.65103174603174,78.79896825396825,76.38230158730158,82.20382470119522,84.36769230769231
LMT,115.28570796460177,169.02416666666664,202.71333333333334,237.99261904761906,287.6737450199203,336.0465384615385
LNC,39.8695575221239,51.88055555555555,55.066071428571426,46.13916666666667,70.1900796812749,81.97269230769231
LNT,25.359070796460177,28.822658730158732,30.56738095238095,36.702777777777776,41.015338645418325,39.88423076923077
LOW,43.806769911504425,51.37952380952381,71.50309523809523,74.16380952380952,79.39155378486055,100.52538461538461
LRCX,47.85757079646017,65.58998015873016,76.47293650793651,86.50222222222223,155.8869123505976,194.13923076923078
LUK,27.935221238938052,25.405595238095238,21.995079365079366,18.05559523809524,25.30675298804781,27.08153846153846
LUV,14.476637168141592,28.835238095238093,40.97281746031746,41.583174603174605,56.7354577689243,62.60807692307692
LYB,68.61132743362832,93.62924603174604,91.46746031746031,80.99960317460318,91.99940239043823,116.21692307692307
M,46.264734513274334,58.38904761904762,59.4090873015873,38.025555555555556,25.08519920318725,25.869615384615386
MA,62.39604867256637,77.55528174603175,92.66400793650794,95.8815873015873,127.38633466135458,164.36961538461537
MAA,65.82690265486725,69.75039682539682,79.58130952380954,96.30599206349207,102.65350597609562,93.56346153846154
